festival.id,fest.name,fest.label,event,event.year,event.month,event.date,event.country,unique.id,title.mixed,fest.count,fest.run.month,fest.regions.ocean,fest.regions.mena,fest.regions.africa,fest.regions.asia,fest.regions.na,fest.regions.eu,fest.regions.la,fest.country.n,only.fest,thr,digital,tv,dvd.br,imdb.id,gender.team
fest.lib.id1382,philadelphia international gay and lesbian film festival,philadelphia international gay and lesbian,philadelphia international gay & lesbian film festival,2013,9,NA,United States,1010,Spooners,6,10,0,0,0,0,1,0,0,3,0,0,0,0,0,tt2447552,male only
fest.lib.id1134,melbourne queer film festival,melbourne queer,melbourne queer film festival,2014,3,NA,Australia,1010,Spooners,6,10,1,0,0,0,0,0,0,3,0,0,0,0,0,tt2447552,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2013,9,NA,Canada,1011,Spring,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,tt3123162,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2013,2,8,Germany,1012,Stab,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,tt2642662,at least one unknown name
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2013,9,5,Canada,1014,"Standing Aside, Watching",8,13,0,0,0,0,1,0,0,6,0,0,0,0,0,tt2763624,male only
fest.lib.id1732,tiff thessaloniki international film festival,tiff thessaloniki international,thessaloniki international film festival,2013,11,8,Greece,1014,"Standing Aside, Watching",8,13,0,0,0,0,0,1,0,6,0,0,0,0,0,tt2763624,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2014,2,8,Germany,1014,"Standing Aside, Watching",8,13,0,0,0,0,0,1,0,6,0,0,0,0,0,tt2763624,male only
fest.lib.id465,dublin film festival,dublin,jameson dublin international film festival,2014,2,16,Ireland,1014,"Standing Aside, Watching",8,13,0,0,0,0,0,1,0,6,0,0,0,0,0,tt2763624,male only
fest.lib.id1529,san francisco international film festival,san francisco international,san francisco international film festival,2014,4,26,United States,1014,"Standing Aside, Watching",8,13,0,0,0,0,1,0,0,6,0,0,0,0,0,tt2763624,male only
fest.lib.id1557,seattle international film festival,seattle international,seattle international film festival,2014,5,23,United States,1014,"Standing Aside, Watching",8,13,0,0,0,0,1,0,0,6,0,0,0,0,0,tt2763624,male only
fest.lib.id1075,los angeles greek film festival,los angeles greek,los angeles greek film festival (lagff),2014,6,NA,United States,1014,"Standing Aside, Watching",8,13,0,0,0,0,1,0,0,6,0,0,0,0,0,tt2763624,male only
fest.lib.id7074,raindance film festival,raindance,raindance film festival,2014,9,28,United Kingdom,1014,"Standing Aside, Watching",8,13,0,0,0,0,0,1,0,6,0,0,0,0,0,tt2763624,male only
fest.lib.id364,clermont-ferrand international film festival,clermont-ferrand international,clermont ferrand short film festival,2006,2,NA,France,1015,Starfly,3,64,0,0,0,0,0,1,0,3,0,1,0,0,0,tt0487048,female only
fest.lib.id495,espoo film festival,espoo,espoo film festival,2006,8,23,Finland,1015,Starfly,3,64,0,0,0,0,0,1,0,3,0,1,0,0,0,tt0487048,female only
fest.lib.id1732,tiff thessaloniki international film festival,tiff thessaloniki international,greek film archive,2011,5,19,Greece,1015,Starfly,3,64,0,0,0,0,0,1,0,3,0,1,0,0,0,tt0487048,female only
fest.lib.id1697,telluride film festival,telluride,telluride film festival,2013,8,30,United States,1016,Starred Up,22,14,0,0,0,0,1,0,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2013,9,9,Canada,1016,Starred Up,22,14,0,0,0,0,1,0,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id208,bfi london film festival,bfi london,london film festival,2013,10,10,United Kingdom,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id1027,les arcs film festival,les arcs,les arcs international film festival,2013,12,15,France,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id909,international film festival rotterdam,international rotterdam,international film festival rotterdam,2014,1,24,Netherlands,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id731,goteborg film festival,goteborg,goteborg international film festival,2014,1,27,Sweden,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id.na39,beaune film festival,beaune,beaune film festival,2014,4,6,France,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id1768,tribeca film festival,tribeca,tribeca film festival,2014,4,20,United States,1016,Starred Up,22,14,0,0,0,0,1,0,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id845,boston independent film festival,boston independent,independent film festival boston,2014,4,27,United States,1016,Starred Up,22,14,0,0,0,0,1,0,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id7629,montclair film festival,montclair,montclair film festival,2014,5,1,United States,1016,Starred Up,22,14,0,0,0,0,1,0,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id3995,chicago critics film festival,chicago critics,chicago critics film festival,2014,5,13,United States,1016,Starred Up,22,14,0,0,0,0,1,0,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id1557,seattle international film festival,seattle international,seattle international film festival,2014,5,23,United States,1016,Starred Up,22,14,0,0,0,0,1,0,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id1664,sydney film festival,sydney,sydney film festival,2014,6,5,Australia,1016,Starred Up,22,14,1,0,0,0,0,0,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id1374,peace and love film festival,peace and love,peace & love film festival,2014,6,26,Sweden,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id974,karlovy vary international film festival,karlovy vary international,karlovy vary film festival,2014,7,4,Czechia,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id7558,fantasy filmfest,fantasy filmfest,fantasy filmfest,2014,8,27,Germany,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id.survey.na41,athens international film festival,athens international,athens film festival,2014,9,18,Greece,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id.na43,nafa film festival bergen,nafa bergen,bergen international film festival,2014,9,25,Norway,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id1613,sitges international fantastic film festival of catalonia,sitges international fantastic of catalonia,sitges international fantastic film festival,2014,10,6,Spain,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id751,haifa film festival,haifa,haifa film festival,2014,10,13,Israel,1016,Starred Up,22,14,0,1,0,0,0,0,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id.na74,canberra international film festival,canberra international,canberra international film festival,2014,10,30,Australia,1016,Starred Up,22,14,1,0,0,0,0,0,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id7530,tallinn black nights film festival,tallinn black nights,talinn black nights film festival,2014,11,14,Estonia,1016,Starred Up,22,14,0,0,0,0,0,1,0,14,0,1,1,1,1,tt2567712,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2012,9,10,Canada,1017,State 194,3,13,0,0,0,0,1,0,0,3,0,1,0,1,0,tt2324918,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2013,2,8,Germany,1017,State 194,3,13,0,0,0,0,0,1,0,3,0,1,0,1,0,tt2324918,male only
fest.lib.id1489,reykjavik international film festival,reykjavik international,reykjavik international film festival,2013,9,28,Iceland,1017,State 194,3,13,0,0,0,0,0,1,0,3,0,1,0,1,0,tt2324918,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2013,9,9,Canada,1018,Stay,5,10,0,0,0,0,1,0,0,4,0,1,0,0,0,tt2234032,female only
fest.lib.id1359,palm springs international shortfest,palm springs international shortfest,palm springs international film festival,2014,1,5,United States,1018,Stay,5,10,0,0,0,0,1,0,0,4,0,1,0,0,0,tt2234032,female only
fest.lib.id731,goteborg film festival,goteborg,goteborg international film festival,2014,1,31,Sweden,1018,Stay,5,10,0,0,0,0,0,1,0,4,0,1,0,0,0,tt2234032,female only
fest.lib.id465,dublin film festival,dublin,jameson dublin international film festival,2014,2,15,Ireland,1018,Stay,5,10,0,0,0,0,0,1,0,4,0,1,0,0,0,tt2234032,female only
fest.lib.id.na213,galway film fleadh premiere,galway fleadh premiere,galway film fleadh,2014,7,11,Ireland,1018,Stay,5,10,0,0,0,0,0,1,0,4,0,1,0,0,0,tt2234032,female only
fest.lib.id1557,seattle international film festival,seattle international,seattle international film festival,2013,6,2,United States,102,A Man Vanishes,2,5,0,0,0,0,1,0,0,2,0,1,0,0,0,tt0062043,male only
fest.lib.id874,international documentary festival amsterdam,international documentary amsterdam,international documentary festival amsterdam,2013,11,1,Netherlands,102,A Man Vanishes,2,5,0,0,0,0,0,1,0,2,0,1,0,0,0,tt0062043,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2013,2,NA,Germany,1020,Stemple Pass,4,8,0,0,0,0,0,1,0,4,0,0,0,0,0,tt2652874,male only
fest.lib.id974,karlovy vary international film festival,karlovy vary international,karlovy vary film festival,2013,7,2,Czechia,1020,Stemple Pass,4,8,0,0,0,0,0,1,0,4,0,0,0,0,0,tt2652874,male only
fest.lib.id1258,new horizons international film festival,new horizons international,new horizons film festival,2013,7,23,Poland,1020,Stemple Pass,4,8,0,0,0,0,0,1,0,4,0,0,0,0,0,tt2652874,male only
fest.lib.id1821,vancouver international film festival,vancouver international,vancouver international film festival,2013,10,8,Canada,1020,Stemple Pass,4,8,0,0,0,0,1,0,0,4,0,0,0,0,0,tt2652874,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2013,2,1,Germany,1022,Stepping on the Flying Grass,3,11,0,0,0,0,0,1,0,3,0,0,0,0,0,tt2668950,male only
fest.lib.id1887,zurich film festival,zurich,zurich film festival,2013,9,28,Switzerland,1022,Stepping on the Flying Grass,3,11,0,0,0,0,0,1,0,3,0,0,0,0,0,tt2668950,male only
fest.lib.id351,cinemanila international film festival,cinemanila international,cinemanila international film festival,2013,12,22,Philippines,1022,Stepping on the Flying Grass,3,11,0,0,0,1,0,0,0,3,0,0,0,0,0,tt2668950,male only
fest.lib.id285,cannes international film festival,cannes international,cannes film festival,2013,5,23,France,1023,Stepsister,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,tt2707380,at least one unknown name
fest.lib.id1050,locarno international film festival,locarno international,locarno film festival,2013,8,13,Switzerland,1026,Story of My Death,14,12,0,0,0,0,0,1,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2013,9,5,Canada,1026,Story of My Death,14,12,0,0,0,0,1,0,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id208,bfi london film festival,bfi london,london film festival,2013,10,9,United Kingdom,1026,Story of My Death,14,12,0,0,0,0,0,1,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id.na293,la roche-sur-yon international film festival,la roche-sur-yon international,la roche-sur-yon international film festival,2013,10,18,France,1026,Story of My Death,14,12,0,0,0,0,0,1,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id1732,tiff thessaloniki international film festival,tiff thessaloniki international,thessaloniki international film festival,2013,11,3,Greece,1026,Story of My Death,14,12,0,0,0,0,0,1,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id7532,brisbane film festival,brisbane,brisbane film festival,2013,11,15,Australia,1026,Story of My Death,14,12,1,0,0,0,0,0,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id.na305,lisbon & estoril film festival,lisbon & estoril,lisbon & estoril film festival,2013,11,16,Portugal,1026,Story of My Death,14,12,0,0,0,0,0,1,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id1704,torino film festival,torino,torino film festival,2013,11,23,Italy,1026,Story of My Death,14,12,0,0,0,0,0,1,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id909,international film festival rotterdam,international rotterdam,international film festival rotterdam,2014,1,27,Netherlands,1026,Story of My Death,14,12,0,0,0,0,0,1,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id1254,new directors new films,new directors new films,new directors/new films,2014,3,26,United States,1026,Story of My Death,14,12,0,0,0,0,1,0,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id389,cph pix,cph pix,cph:pix,2014,4,5,Denmark,1026,Story of My Death,14,12,0,0,0,0,0,1,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id1557,seattle international film festival,seattle international,seattle international film festival,2014,5,20,United States,1026,Story of My Death,14,12,0,0,0,0,1,0,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id1894,munich film festival,munich,munich film festival,2014,6,NA,Germany,1026,Story of My Death,14,12,0,0,0,0,0,1,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id1258,new horizons international film festival,new horizons international,new horizons film festival,2014,7,30,Poland,1026,Story of My Death,14,12,0,0,0,0,0,1,0,13,0,1,0,0,0,tt3102458,male only
fest.lib.id1808,venice international film festival,venice international,venice film festival,2013,9,5,Italy,1027,Stray Dogs,33,32,0,0,0,0,0,1,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2013,9,10,Canada,1027,Stray Dogs,33,32,0,0,0,0,1,0,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id1821,vancouver international film festival,vancouver international,vancouver international film festival,2013,9,30,Canada,1027,Stray Dogs,33,32,0,0,0,0,1,0,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id1895,hamburg film festival,hamburg,hamburg film festival,2013,10,2,Germany,1027,Stray Dogs,33,32,0,0,0,0,0,1,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id1296,nyff new york film festival,nyff new york,new york film festival,2013,10,3,United States,1027,Stray Dogs,33,32,0,0,0,0,1,0,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id308,chicago international film festival,chicago international,chicago international film festival,2013,10,11,United States,1027,Stray Dogs,33,32,0,0,0,0,1,0,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id1540,sao paulo international film festival,sao paulo international,sao paulo international film festival,2013,10,18,Brazil,1027,Stray Dogs,33,32,0,0,0,0,0,0,1,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id1191,mumbai film festival,mumbai,mumbai international film festival,2013,10,21,India,1027,Stray Dogs,33,32,0,0,0,1,0,0,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id1648,stockholm international film festival,stockholm international,stockholm international film festival,2013,11,7,Sweden,1027,Stray Dogs,33,32,0,0,0,0,0,1,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id.na405,seville european film festival,seville european,seville european film festival,2013,11,10,Spain,1027,Stray Dogs,33,32,0,0,0,0,0,1,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id7532,brisbane film festival,brisbane,brisbane film festival,2013,11,15,Australia,1027,Stray Dogs,33,32,1,0,0,0,0,0,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id1748,tokyo filmex,tokyo filmex,tokyo filmex,2013,11,30,Japan,1027,Stray Dogs,33,32,0,0,0,1,0,0,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id.na30,auteur film festival belgrade,auteur belgrade,auteur film festival belgrade,2013,12,3,Serbia,1027,Stray Dogs,33,32,0,0,0,0,0,1,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id463,dubai international film festival,dubai international,dubai international film festival,2013,12,9,United Arab Emirates,1027,Stray Dogs,33,32,0,1,0,0,0,0,0,25,0,1,1,0,0,tt3119416,at least one unknown name
fest.lib.id351,cinemanila international film festival,cinemanila international,cinemanila international film festival,2013,12,22,Philippines,1027,Stray Dogs,33,32,0,0,0,1,0,0,0,25,0,1,1,0,0,tt3119416,at least one unknown name
